Survey_Date,Age,Age_group,Gender,Region,Industry,Job_Role,Work_Arrangement,Hours_Per_Week,Mental_Health_Status,Burnout_Level,Burnout_score,Work_Life_Balance_Score,Physical_Health_Issues,Social_Isolation_Score,Salary_Range
2025-06-02,25,20-35,Male,Asia,Finance,Data Scientist,Hybrid,40,ADHD,High,9,2,Back Pain; Eye Strain,3,$60K-80K
2025-06-03,38,36-50,Male,Oceania,Customer Service,Data Scientist,Onsite,40,None,High,9,3,Back Pain; Eye Strain; Wrist Pain,1,$80K-100K
2025-06-03,37,36-50,Male,Oceania,Professional Services,Data Scientist,Onsite,59,None,High,9,1,Back Pain; Shoulder Pain; Eye Strain,2,$80K-100K
2025-06-03,34,20-35,Female,North America,Finance,Data Scientist,Onsite,36,PTSD,High,9,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,4,$100K-120K
2025-06-03,48,36-50,Male,Africa,Customer Service,Data Scientist,Onsite,38,PTSD,Low,3,3,Back Pain; Eye Strain,1,$80K-100K
2025-06-03,60,51-65,Male,Europe,Healthcare,Data Scientist,Hybrid,56,PTSD,High,10,4,Back Pain,2,$100K-120K
2025-06-03,33,20-35,Male,Oceania,Healthcare,Data Scientist,Onsite,64,Burnout,Low,1,3,Back Pain; Shoulder Pain; Eye Strain,5,$80K-100K
2025-06-03,49,36-50,Male,North America,Finance,Data Scientist,Hybrid,64,None,Medium,6,4,Back Pain; Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-03,32,20-35,Male,Africa,Customer Service,Data Scientist,Hybrid,49,None,Medium,4,4,Back Pain; Wrist Pain,3,$80K-100K
2025-06-04,56,51-65,Male,Oceania,Manufacturing,Data Scientist,Onsite,56,None,Medium,6,2,Back Pain; Shoulder Pain,2,$80K-100K
2025-06-04,33,20-35,Female,South America,Education,Data Scientist,Remote,42,None,Medium,6,3,Back Pain; Shoulder Pain,3,$120K+
2025-06-05,35,20-35,Male,Asia,Education,Data Scientist,Onsite,50,Burnout,Medium,5,3,Shoulder Pain; Eye Strain,4,$100K-120K
2025-06-05,54,51-65,Male,Oceania,Manufacturing,Data Scientist,Remote,39,Anxiety,Medium,5,1,Back Pain; Eye Strain,4,$100K-120K
2025-06-05,56,51-65,Prefer not to say,South America,Manufacturing,Data Scientist,Remote,50,None,Medium,5,3,None,3,$120K+
2025-06-05,55,51-65,Male,North America,Manufacturing,Data Scientist,Hybrid,39,Stress Disorder,Medium,4,4,Eye Strain; Neck Pain,1,$80K-100K
2025-06-05,56,51-65,Female,North America,Customer Service,Data Scientist,Hybrid,47,Anxiety,High,8,2,Back Pain; Shoulder Pain; Eye Strain,4,$60K-80K
2025-06-05,37,36-50,Male,South America,Technology,Data Scientist,Remote,49,ADHD,High,8,2,Back Pain; Eye Strain; Neck Pain,4,$100K-120K
2025-06-05,45,36-50,Male,South America,Finance,Data Scientist,Hybrid,41,ADHD,Low,2,3,Back Pain; Shoulder Pain,5,$60K-80K
2025-06-06,34,20-35,Female,Europe,Marketing,Data Scientist,Remote,49,Burnout,High,9,3,Neck Pain; Wrist Pain,3,$100K-120K
2025-06-06,52,51-65,Female,Oceania,Finance,Data Scientist,Remote,38,Burnout,High,8,3,Back Pain,2,$100K-120K
2025-06-06,57,51-65,Male,Africa,Professional Services,Data Scientist,Onsite,49,PTSD,Medium,5,5,Neck Pain,1,$60K-80K
2025-06-06,38,36-50,Male,North America,Technology,Data Scientist,Onsite,53,Stress Disorder,Low,1,3,Eye Strain,2,$60K-80K
2025-06-06,28,20-35,Male,South America,Education,Data Scientist,Onsite,58,Stress Disorder,High,10,3,Back Pain,5,$100K-120K
2025-06-06,26,20-35,Male,Europe,Finance,Data Scientist,Onsite,54,PTSD,Low,3,4,Eye Strain,3,$100K-120K
2025-06-06,45,36-50,Female,South America,Customer Service,Data Scientist,Hybrid,43,ADHD,Medium,6,4,Back Pain; Wrist Pain,4,$120K+
2025-06-06,64,51-65,Male,Europe,Technology,Data Scientist,Hybrid,54,Depression,Medium,4,3,Shoulder Pain; Eye Strain,4,$120K+
2025-06-07,23,20-35,Male,Oceania,Technology,Data Scientist,Remote,51,ADHD,Medium,4,2,Back Pain; Shoulder Pain,5,$120K+
2025-06-07,60,51-65,Female,Africa,Finance,Data Scientist,Onsite,44,None,Medium,6,4,Shoulder Pain; Eye Strain,3,$80K-100K
2025-06-07,48,36-50,Female,South America,Technology,Data Scientist,Hybrid,49,Anxiety,High,7,3,None,4,$80K-100K
2025-06-07,57,51-65,Female,South America,Professional Services,Data Scientist,Remote,49,PTSD,Low,2,2,Back Pain,1,$100K-120K
2025-06-07,33,20-35,Male,Europe,Finance,Data Scientist,Hybrid,56,None,Medium,4,3,Back Pain; Shoulder Pain; Eye Strain,3,$100K-120K
2025-06-07,56,51-65,Female,Africa,Technology,Data Scientist,Onsite,54,Depression,Low,2,3,Neck Pain,3,$120K+
2025-06-07,25,20-35,Female,North America,Professional Services,Data Scientist,Hybrid,43,Stress Disorder,Medium,4,4,Back Pain; Neck Pain,2,$80K-100K
2025-06-08,33,20-35,Female,Asia,Professional Services,Data Scientist,Onsite,48,Burnout,Medium,4,5,Back Pain; Eye Strain; Neck Pain,2,$100K-120K
2025-06-08,24,20-35,Male,Europe,Finance,Data Scientist,Onsite,48,None,High,8,4,Back Pain; Wrist Pain,2,$60K-80K
2025-06-08,27,20-35,Male,Oceania,Healthcare,Data Scientist,Onsite,58,None,Medium,5,3,Eye Strain; Neck Pain; Wrist Pain,2,$120K+
2025-06-09,22,20-35,Female,South America,Education,Data Scientist,Onsite,55,None,High,8,4,Back Pain; Eye Strain,2,$80K-100K
2025-06-09,50,36-50,Female,Africa,Professional Services,Data Scientist,Hybrid,55,None,High,8,3,Back Pain; Eye Strain,2,$120K+
2025-06-09,50,36-50,Male,North America,Finance,Data Scientist,Onsite,42,None,Low,3,3,Back Pain; Shoulder Pain,3,$60K-80K
2025-06-09,50,36-50,Female,North America,Technology,Data Scientist,Hybrid,59,ADHD,Low,2,3,Eye Strain,3,$100K-120K
2025-06-09,49,36-50,Male,South America,Professional Services,Data Scientist,Hybrid,48,Depression,High,9,4,Back Pain; Shoulder Pain; Neck Pain,3,$40K-60K
2025-06-09,54,51-65,Non-binary,Asia,Manufacturing,Data Scientist,Onsite,46,PTSD,Medium,6,3,Eye Strain,5,$100K-120K
2025-06-09,45,36-50,Female,South America,Technology,Data Scientist,Remote,65,Stress Disorder,High,9,1,Back Pain; Eye Strain,5,$80K-100K
2025-06-09,50,36-50,Male,Europe,Finance,Data Scientist,Onsite,64,Burnout,Medium,4,5,Back Pain; Eye Strain; Neck Pain,2,$40K-60K
2025-06-10,43,36-50,Female,Europe,Professional Services,Data Scientist,Hybrid,53,None,Medium,6,4,Back Pain,3,$100K-120K
2025-06-10,24,20-35,Male,Africa,Professional Services,Data Scientist,Onsite,56,Burnout,Medium,4,3,Eye Strain,4,$100K-120K
2025-06-10,63,51-65,Male,Africa,Healthcare,Data Scientist,Hybrid,48,Stress Disorder,High,10,4,Shoulder Pain; Eye Strain,3,$60K-80K
2025-06-10,60,51-65,Female,Europe,Retail,Data Scientist,Onsite,65,None,Low,1,2,Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-10,54,51-65,Male,Africa,Finance,Data Scientist,Onsite,63,Stress Disorder,High,8,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,2,$100K-120K
2025-06-10,39,36-50,Female,Europe,Manufacturing,Data Scientist,Remote,41,Stress Disorder,Low,3,3,Back Pain; Shoulder Pain; Eye Strain,5,$120K+
2025-06-10,35,20-35,Male,Africa,Professional Services,Data Scientist,Onsite,56,Anxiety,Low,1,1,Back Pain; Wrist Pain,5,$80K-100K
2025-06-11,37,36-50,Female,North America,Manufacturing,Data Scientist,Hybrid,44,Burnout,Medium,5,1,None,2,$120K+
2025-06-11,48,36-50,Female,South America,Technology,Data Scientist,Hybrid,41,PTSD,Medium,5,5,Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-11,48,36-50,Female,Oceania,Retail,Data Scientist,Onsite,38,Stress Disorder,High,8,5,Back Pain,4,$80K-100K
2025-06-11,26,20-35,Female,Oceania,Education,Data Scientist,Hybrid,38,PTSD,Medium,4,2,Back Pain; Wrist Pain,4,$100K-120K
2025-06-11,38,36-50,Male,Africa,Education,Data Scientist,Onsite,43,ADHD,Medium,5,5,Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,3,$60K-80K
2025-06-11,51,51-65,Male,Asia,Professional Services,Data Scientist,Onsite,55,Depression,High,8,5,Back Pain; Eye Strain,1,$40K-60K
2025-06-11,53,51-65,Male,South America,Healthcare,Data Scientist,Hybrid,61,Stress Disorder,High,8,2,None,2,$100K-120K
2025-06-11,30,20-35,Male,South America,Professional Services,Data Scientist,Onsite,65,Anxiety,High,7,3,Back Pain; Shoulder Pain,1,$80K-100K
2025-06-12,39,36-50,Male,Europe,Technology,Data Scientist,Hybrid,60,Stress Disorder,Medium,5,2,Shoulder Pain; Eye Strain,2,$40K-60K
2025-06-12,44,36-50,Non-binary,Asia,Professional Services,Data Scientist,Onsite,57,None,Medium,4,4,Eye Strain,2,$80K-100K
2025-06-12,63,51-65,Male,South America,Professional Services,Data Scientist,Onsite,53,None,Low,1,5,Back Pain; Shoulder Pain; Eye Strain,4,$100K-120K
2025-06-12,36,36-50,Male,South America,Education,Data Scientist,Remote,64,None,High,7,3,Eye Strain,4,$100K-120K
2025-06-13,28,20-35,Male,Europe,Manufacturing,Data Scientist,Remote,60,Burnout,Medium,4,3,Shoulder Pain; Eye Strain,4,$120K+
2025-06-13,51,51-65,Female,Europe,Manufacturing,Data Scientist,Onsite,56,Anxiety,Medium,6,2,Shoulder Pain; Neck Pain; Wrist Pain,2,$100K-120K
2025-06-13,54,51-65,Male,North America,Professional Services,Data Scientist,Hybrid,57,ADHD,Medium,5,1,Shoulder Pain,3,$100K-120K
2025-06-13,43,36-50,Male,Oceania,Manufacturing,Data Scientist,Hybrid,65,PTSD,Low,1,3,Shoulder Pain; Eye Strain,4,$40K-60K
2025-06-13,46,36-50,Male,Africa,Education,Data Scientist,Onsite,64,Anxiety,Low,2,1,Shoulder Pain; Eye Strain,3,$60K-80K
2025-06-14,63,51-65,Female,Europe,Finance,Data Scientist,Remote,47,Stress Disorder,High,9,2,Back Pain; Shoulder Pain; Eye Strain; Neck Pain; Wrist Pain,3,$100K-120K
2025-06-14,62,51-65,Male,Oceania,Finance,Data Scientist,Onsite,44,Depression,High,7,2,Eye Strain,2,$80K-100K
2025-06-14,35,20-35,Female,North America,Customer Service,Data Scientist,Remote,52,Depression,High,9,4,Shoulder Pain; Wrist Pain,4,$100K-120K
2025-06-14,42,36-50,Male,South America,Finance,Data Scientist,Hybrid,43,Anxiety,Medium,5,2,None,2,$120K+
2025-06-14,39,36-50,Female,South America,Finance,Data Scientist,Hybrid,55,PTSD,High,9,4,None,4,$100K-120K
2025-06-15,35,20-35,Male,Africa,Professional Services,Data Scientist,Onsite,59,None,Low,3,1,Shoulder Pain; Eye Strain,2,$100K-120K
2025-06-15,29,20-35,Male,Oceania,Customer Service,Data Scientist,Onsite,35,Depression,Medium,6,2,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,3,$40K-60K
2025-06-15,37,36-50,Female,South America,Healthcare,Data Scientist,Onsite,45,Depression,Low,3,2,Shoulder Pain; Eye Strain,3,$120K+
2025-06-15,53,51-65,Male,South America,Professional Services,Data Scientist,Onsite,35,None,Medium,5,1,Back Pain; Eye Strain; Neck Pain,2,$100K-120K
2025-06-15,36,36-50,Male,South America,Professional Services,Data Scientist,Remote,60,Stress Disorder,Medium,6,1,Shoulder Pain,4,$100K-120K
2025-06-15,36,36-50,Non-binary,Asia,Finance,Data Scientist,Onsite,52,None,Low,2,4,Back Pain; Neck Pain; Wrist Pain,3,$120K+
2025-06-15,52,51-65,Female,Africa,Professional Services,Data Scientist,Remote,50,Anxiety,Medium,6,3,None,5,$120K+
2025-06-16,54,51-65,Female,Africa,Manufacturing,Data Scientist,Remote,55,None,High,8,2,None,4,$120K+
2025-06-16,49,36-50,Female,Africa,Technology,Data Scientist,Remote,36,Anxiety,Low,3,1,Back Pain; Eye Strain; Wrist Pain,3,$100K-120K
2025-06-16,65,51-65,Male,Oceania,Professional Services,Data Scientist,Onsite,61,Depression,High,7,2,Back Pain; Shoulder Pain; Eye Strain,1,$80K-100K
2025-06-16,59,51-65,Female,Europe,Professional Services,Data Scientist,Hybrid,52,None,High,8,2,Back Pain; Neck Pain,1,$100K-120K
2025-06-16,56,51-65,Male,South America,Professional Services,Data Scientist,Remote,39,ADHD,Medium,5,2,Back Pain,4,$120K+
2025-06-16,36,36-50,Female,Oceania,Finance,Data Scientist,Onsite,65,ADHD,Medium,5,3,Back Pain; Shoulder Pain,3,$100K-120K
2025-06-16,62,51-65,Female,Europe,Marketing,Data Scientist,Hybrid,40,ADHD,High,8,4,Back Pain,4,$60K-80K
2025-06-16,34,20-35,Female,Africa,Technology,Data Scientist,Onsite,36,Depression,Medium,4,4,Back Pain; Shoulder Pain; Wrist Pain,5,$120K+
2025-06-16,43,36-50,Male,Oceania,Manufacturing,Data Scientist,Hybrid,36,Stress Disorder,High,9,3,Eye Strain,3,$100K-120K
2025-06-17,30,20-35,Female,Africa,Education,Data Scientist,Onsite,61,ADHD,Medium,5,3,Back Pain,2,$120K+
2025-06-18,37,36-50,Female,Asia,Healthcare,Data Scientist,Onsite,50,Anxiety,Medium,5,1,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,1,$80K-100K
2025-06-18,33,20-35,Male,Oceania,Customer Service,Data Scientist,Onsite,39,PTSD,High,10,3,Back Pain; Shoulder Pain,4,$60K-80K
2025-06-18,53,51-65,Female,North America,Technology,Data Scientist,Onsite,55,ADHD,Medium,6,3,Shoulder Pain; Eye Strain,2,$80K-100K
2025-06-18,53,51-65,Female,Asia,Education,Data Scientist,Hybrid,43,Burnout,Medium,6,3,Back Pain; Eye Strain,2,$120K+
2025-06-18,24,20-35,Male,South America,Customer Service,Data Scientist,Onsite,65,ADHD,High,8,3,Shoulder Pain; Eye Strain; Wrist Pain,2,$100K-120K
2025-06-19,55,51-65,Male,Asia,Manufacturing,Data Scientist,Onsite,51,Burnout,Medium,6,3,Wrist Pain,2,$100K-120K
2025-06-19,23,20-35,Male,Oceania,Customer Service,Data Scientist,Onsite,61,None,High,9,3,Wrist Pain,1,$80K-100K
2025-06-19,31,20-35,Male,North America,Finance,Data Scientist,Remote,53,None,Medium,6,3,Back Pain; Shoulder Pain; Eye Strain,4,$80K-100K
2025-06-19,44,36-50,Male,Asia,Marketing,Data Scientist,Hybrid,64,Stress Disorder,High,7,4,Eye Strain,3,$60K-80K
2025-06-19,53,51-65,Male,South America,Technology,Data Scientist,Remote,43,None,High,10,3,Shoulder Pain; Wrist Pain,2,$80K-100K
2025-06-19,37,36-50,Female,Africa,Technology,Data Scientist,Onsite,53,ADHD,Low,3,2,Back Pain; Eye Strain; Neck Pain,2,$60K-80K
2025-06-19,38,36-50,Male,Asia,Retail,Data Scientist,Onsite,65,Burnout,Medium,6,3,Back Pain; Wrist Pain,1,$60K-80K
2025-06-20,37,36-50,Female,Africa,Technology,Data Scientist,Remote,54,None,Medium,5,3,Eye Strain,3,$100K-120K
2025-06-20,33,20-35,Non-binary,Africa,Professional Services,Data Scientist,Onsite,63,Burnout,Medium,4,2,Back Pain; Neck Pain,3,$120K+
2025-06-20,24,20-35,Female,Oceania,Technology,Data Scientist,Hybrid,55,None,Medium,5,4,Back Pain,2,$120K+
2025-06-20,64,51-65,Female,North America,Professional Services,Data Scientist,Hybrid,45,Anxiety,High,7,3,Back Pain; Eye Strain,3,$120K+
2025-06-20,62,51-65,Non-binary,Africa,Professional Services,Data Scientist,Remote,44,Anxiety,Low,1,5,Wrist Pain,4,$80K-100K
2025-06-21,52,51-65,Female,Africa,Healthcare,Data Scientist,Onsite,56,Stress Disorder,Low,2,3,Back Pain; Eye Strain,3,$80K-100K
2025-06-21,55,51-65,Female,Asia,Professional Services,Data Scientist,Remote,49,Depression,High,9,4,Neck Pain,5,$100K-120K
2025-06-21,43,36-50,Male,Oceania,Marketing,Data Scientist,Hybrid,61,None,High,8,3,Shoulder Pain,3,$80K-100K
2025-06-21,48,36-50,Female,Asia,Retail,Data Scientist,Hybrid,56,ADHD,Low,3,1,None,1,$100K-120K
2025-06-22,37,36-50,Female,Europe,Professional Services,Data Scientist,Onsite,58,Stress Disorder,Medium,5,3,Shoulder Pain; Eye Strain,1,$100K-120K
2025-06-22,30,20-35,Male,Asia,Professional Services,Data Scientist,Hybrid,56,Anxiety,Medium,6,3,None,2,$100K-120K
2025-06-22,53,51-65,Female,Africa,Healthcare,Data Scientist,Onsite,35,Anxiety,High,9,4,Back Pain; Eye Strain; Wrist Pain,1,$60K-80K
2025-06-22,61,51-65,Male,Africa,Technology,Data Scientist,Hybrid,50,Anxiety,Medium,5,1,Back Pain; Eye Strain,4,$80K-100K
2025-06-22,26,20-35,Male,South America,Marketing,Data Scientist,Remote,56,ADHD,Medium,4,1,Back Pain,3,$80K-100K
2025-06-22,42,36-50,Male,Oceania,Education,Data Scientist,Hybrid,38,Anxiety,Medium,5,2,Back Pain; Neck Pain,3,$100K-120K
2025-06-23,65,51-65,Male,Africa,Marketing,Data Scientist,Onsite,43,ADHD,High,7,5,None,3,$120K+
2025-06-23,31,20-35,Male,South America,Education,Data Scientist,Hybrid,46,ADHD,Medium,4,3,Back Pain; Eye Strain,3,$120K+
2025-06-23,25,20-35,Male,Asia,Professional Services,Data Scientist,Onsite,56,None,High,10,3,None,1,$100K-120K
2025-06-23,30,20-35,Male,South America,Marketing,Data Scientist,Hybrid,51,ADHD,Medium,4,4,Back Pain; Eye Strain,2,$60K-80K
2025-06-23,39,36-50,Female,Asia,Manufacturing,Data Scientist,Hybrid,35,Stress Disorder,Medium,6,3,Back Pain,3,$80K-100K
2025-06-24,65,51-65,Female,North America,Manufacturing,Data Scientist,Remote,39,PTSD,Medium,5,3,Back Pain; Neck Pain,5,$100K-120K
2025-06-24,29,20-35,Female,Africa,Technology,Data Scientist,Remote,50,Anxiety,Low,1,3,Shoulder Pain,2,$100K-120K
2025-06-25,53,51-65,Male,Europe,Manufacturing,Data Scientist,Onsite,38,None,Low,1,4,None,4,$100K-120K
2025-06-25,32,20-35,Female,Europe,Customer Service,Data Scientist,Hybrid,39,Stress Disorder,Medium,6,4,Neck Pain,3,$120K+
2025-06-25,33,20-35,Female,Asia,Professional Services,Data Scientist,Onsite,37,Burnout,High,7,4,Back Pain; Eye Strain,1,$80K-100K
2025-06-25,24,20-35,Male,Europe,Education,Data Scientist,Onsite,37,Depression,Low,2,5,Eye Strain,3,$80K-100K
2025-06-26,52,51-65,Male,Europe,Professional Services,Data Scientist,Hybrid,61,ADHD,Medium,6,4,Back Pain,3,$80K-100K
2025-06-01,30,20-35,Male,South America,Manufacturing,DevOps Engineer,Hybrid,65,None,Medium,5,5,None,4,$60K-80K
2025-06-01,22,20-35,Female,North America,Manufacturing,DevOps Engineer,Hybrid,47,Anxiety,High,7,4,Eye Strain,1,$60K-80K
2025-06-01,62,51-65,Female,Africa,Technology,DevOps Engineer,Remote,46,Depression,High,9,1,Back Pain; Shoulder Pain; Neck Pain,4,$100K-120K
2025-06-01,27,20-35,Female,North America,Professional Services,DevOps Engineer,Onsite,36,Stress Disorder,Medium,4,2,Back Pain; Shoulder Pain; Eye Strain,2,$100K-120K
2025-06-01,56,51-65,Female,Africa,Education,DevOps Engineer,Onsite,52,PTSD,Medium,6,4,Shoulder Pain,2,$80K-100K
2025-06-01,60,51-65,Female,Asia,Customer Service,DevOps Engineer,Onsite,35,PTSD,Low,1,3,Back Pain,4,$60K-80K
2025-06-01,53,51-65,Female,Asia,Technology,DevOps Engineer,Remote,38,Anxiety,High,8,5,Back Pain; Shoulder Pain; Eye Strain,5,$100K-120K
2025-06-02,57,51-65,Male,Oceania,Technology,DevOps Engineer,Hybrid,58,None,Low,3,3,Back Pain; Shoulder Pain; Eye Strain,1,$120K+
2025-06-02,35,20-35,Female,Asia,Professional Services,DevOps Engineer,Hybrid,59,None,High,8,3,Back Pain,3,$80K-100K
2025-06-02,29,20-35,Male,Africa,Healthcare,DevOps Engineer,Hybrid,58,Depression,Medium,5,3,Back Pain,3,$80K-100K
2025-06-02,60,51-65,Male,Africa,Professional Services,DevOps Engineer,Onsite,65,Depression,Low,1,1,Shoulder Pain; Eye Strain,3,$100K-120K
2025-06-02,57,51-65,Female,Africa,Manufacturing,DevOps Engineer,Remote,39,None,High,9,3,Back Pain; Shoulder Pain,5,$100K-120K
2025-06-02,25,20-35,Female,Africa,Retail,DevOps Engineer,Hybrid,62,PTSD,High,9,4,Eye Strain,5,$40K-60K
2025-06-03,42,36-50,Non-binary,North America,Healthcare,DevOps Engineer,Onsite,44,Stress Disorder,Medium,5,3,Back Pain; Shoulder Pain; Eye Strain,3,$60K-80K
2025-06-03,55,51-65,Non-binary,South America,Finance,DevOps Engineer,Hybrid,58,None,Low,2,2,Shoulder Pain,1,$80K-100K
2025-06-03,62,51-65,Female,Oceania,Education,DevOps Engineer,Hybrid,36,Stress Disorder,Medium,5,1,Back Pain; Shoulder Pain,4,$100K-120K
2025-06-04,30,20-35,Male,Asia,Healthcare,DevOps Engineer,Hybrid,57,Burnout,Low,1,4,Back Pain; Shoulder Pain; Eye Strain,4,$100K-120K
2025-06-04,45,36-50,Male,North America,Retail,DevOps Engineer,Remote,35,Depression,High,9,2,None,2,$60K-80K
2025-06-04,58,51-65,Female,South America,Manufacturing,DevOps Engineer,Hybrid,44,None,Medium,6,3,Shoulder Pain; Eye Strain; Wrist Pain,3,$60K-80K
2025-06-04,48,36-50,Female,South America,Manufacturing,DevOps Engineer,Hybrid,45,None,Medium,6,2,Back Pain; Shoulder Pain; Neck Pain,3,$100K-120K
2025-06-04,56,51-65,Female,South America,Education,DevOps Engineer,Onsite,57,Anxiety,Low,2,4,Back Pain; Neck Pain,3,$60K-80K
2025-06-04,25,20-35,Female,Oceania,Education,DevOps Engineer,Onsite,45,Stress Disorder,Low,1,3,Back Pain; Wrist Pain,4,$100K-120K
2025-06-05,54,51-65,Female,North America,Manufacturing,DevOps Engineer,Remote,53,None,Medium,4,3,Back Pain; Shoulder Pain,4,$100K-120K
2025-06-05,33,20-35,Male,Asia,Finance,DevOps Engineer,Hybrid,43,None,Medium,4,4,Shoulder Pain; Neck Pain,4,$100K-120K
2025-06-05,48,36-50,Male,South America,Customer Service,DevOps Engineer,Onsite,40,Anxiety,Medium,6,5,Eye Strain,1,$60K-80K
2025-06-05,52,51-65,Male,Europe,Education,DevOps Engineer,Onsite,43,Burnout,Low,1,4,None,2,$100K-120K
2025-06-05,40,36-50,Male,Europe,Technology,DevOps Engineer,Onsite,59,Stress Disorder,High,8,3,Back Pain,1,$100K-120K
2025-06-05,37,36-50,Male,Europe,Manufacturing,DevOps Engineer,Hybrid,48,None,High,8,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,2,$100K-120K
2025-06-05,25,20-35,Male,South America,Education,DevOps Engineer,Hybrid,55,ADHD,High,7,5,Back Pain,4,$60K-80K
2025-06-05,47,36-50,Male,Africa,Professional Services,DevOps Engineer,Onsite,42,PTSD,Medium,5,4,Shoulder Pain,3,$80K-100K
2025-06-05,56,51-65,Male,Oceania,Marketing,DevOps Engineer,Onsite,36,Depression,Low,2,5,Shoulder Pain; Eye Strain,2,$100K-120K
2025-06-05,50,36-50,Female,Asia,Finance,DevOps Engineer,Onsite,39,ADHD,Medium,5,3,Shoulder Pain; Eye Strain,1,$100K-120K
2025-06-05,36,36-50,Male,Africa,Education,DevOps Engineer,Onsite,65,PTSD,Low,2,5,Shoulder Pain; Eye Strain; Neck Pain,2,$100K-120K
2025-06-05,60,51-65,Male,North America,Professional Services,DevOps Engineer,Remote,42,ADHD,Medium,4,3,Neck Pain,3,$60K-80K
2025-06-06,30,20-35,Female,Asia,Finance,DevOps Engineer,Onsite,56,PTSD,Low,1,2,Eye Strain; Wrist Pain,3,$80K-100K
2025-06-06,45,36-50,Female,South America,Professional Services,DevOps Engineer,Onsite,50,Anxiety,Low,2,3,Neck Pain,5,$80K-100K
2025-06-06,56,51-65,Female,Oceania,Professional Services,DevOps Engineer,Hybrid,40,Anxiety,High,9,3,Back Pain; Eye Strain; Neck Pain,3,$80K-100K
2025-06-07,46,36-50,Male,Africa,Professional Services,DevOps Engineer,Onsite,60,Depression,Low,1,3,Eye Strain,2,$80K-100K
2025-06-07,34,20-35,Male,Africa,Professional Services,DevOps Engineer,Hybrid,57,None,Low,2,2,None,3,$80K-100K
